unit_scope_question_id,development_id,review_queue_type,pass1_total_action,pass1_total_value,pass1_total_reason_code,pass1_low_income_action,pass1_low_income_value,pass1_low_income_reason_code,pass1_notes,pass1_reviewed_on,pass2_search_engine,pass2_search_url,pass2_source_title,pass2_source_type,pass2_source_url,pass2_source_coverage,pass2_published_total_units,pass2_published_total_count_type,pass2_published_low_income_units,pass2_published_low_income_count_type,pass2_notes,pass2_reviewed_on,final_total_action,final_total_value,final_total_reason_code,final_low_income_action,final_low_income_value,final_low_income_reason_code,final_notes,final_reviewed_on,source_rows_changed
UNITQ_DEV_NYC20060053,DEV_NYC20060053,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://section8search.org/new-york/bronx/vyse-avenue-apts/vuimw9yflkylwhcb12a80c2v | https://section8search.org/new-york/bronx/vyse-avenue-associates-lp/jx9nubx8zszgjmdfuscgdpa3,"Section8Search: VYSE AVENUE APTS | Section8Search: VYSE AVENUE ASSOCIATES, LP",public_property_directory,https://section8search.org/new-york/bronx/vyse-avenue-apts/vuimw9yflkylwhcb12a80c2v | https://section8search.org/new-york/bronx/vyse-avenue-associates-lp/jx9nubx8zszgjmdfuscgdpa3,identity_only,,not_reported,,not_reported,Re-read the frozen single_address source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20060055,DEV_NYC20060055,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://www.affordablehousing411.com/housing/lihtc-details-markham-gardens-15-markham-ln-staten-island-ny-10310/,"MARKHAM GARDENS | Low Income Housing | 15 MARKHAM LN Staten Island, NY ...",public_property_directory,https://www.affordablehousing411.com/housing/lihtc-details-markham-gardens-15-markham-ln-staten-island-ny-10310/,identity_only,,not_reported,,not_reported,Re-read the frozen development_linkage source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20070080,DEV_NYC20070080,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://section8search.org/new-york/bronx/east-burnside-avenue-assoc/o52d0gzrkkxa0g38lwi71ah5 | https://section8search.org/new-york/bronx/east-burnside-avenue-associates-lp/lqw4pj9dqsa9fx6bgzzuo88t,"Section8Search: EAST BURNSIDE AVENUE ASSOC | Section8Search: EAST BURNSIDE AVENUE ASSOCIATES, LP",public_property_directory,https://section8search.org/new-york/bronx/east-burnside-avenue-assoc/o52d0gzrkkxa0g38lwi71ah5 | https://section8search.org/new-york/bronx/east-burnside-avenue-associates-lp/lqw4pj9dqsa9fx6bgzzuo88t,identity_only,,not_reported,,not_reported,Re-read the frozen single_address source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20070170,DEV_NYC20070170,multi_episode_unit_scope,candidate_use_once,59,equal_counts_with_repeat_lineage,candidate_use_once,59,equal_counts_with_repeat_lineage,Read every post-Stage-2 episode and the mixed-site identity lineage before consulting the retained outside source.,2026-08-11,public_registry,https://section8search.org/new-york/bronx/cross-bronx-lp/zlwe7q9iorlo54okgykhhkbn | https://section8search.org/new-york/bronx/ogden-avenue-apts-ii/etdhql0ksrb1boetwvtzc0a3,Section8Search direct pages for listed members,public_property_directory,https://section8search.org/new-york/bronx/cross-bronx-lp/zlwe7q9iorlo54okgykhhkbn | https://section8search.org/new-york/bronx/ogden-avenue-apts-ii/etdhql0ksrb1boetwvtzc0a3,identity_only,,not_reported,,not_reported,corroborates_internal_identity_read. The source was re-read for the unit-scope proposal.,2026-08-11,use_once_reporting_value,59,duplicate_reporting_use_once,use_once_reporting_value,59,duplicate_reporting_use_once,The mixed-site identity review found repeated source records for the same physical development. Total and low-income counts repeat exactly; one anchor episode represents each value and the remaining rows are excluded as duplicate reporting.,2026-08-11,FALSE
UNITQ_DEV_NYC20070245,DEV_NYC20070245,multi_episode_unit_scope,candidate_external_value_needed,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read every post-Stage-2 episode and the mixed-site identity lineage before consulting the retained outside source.,2026-08-11,public_registry,https://a836-edms.nyc.gov/dctm-rest/repositories/dofedmspts/StatementSearch?bbl=3036280001&stmtDate=20240115&stmtType=NPV,NYC Department of Finance Plaza Residences property record,municipal_record,https://a836-edms.nyc.gov/dctm-rest/repositories/dofedmspts/StatementSearch?bbl=3036280001&stmtDate=20240115&stmtType=NPV,development_total_only,385,exact,,not_reported,supports_final_partition. The source was re-read for the unit-scope proposal.,2026-08-11,use_external_property_value,385,direct_source_property_value,unavailable_after_review,,unavailable_after_search,NYC DOF reports 385 residential units across the three-building Plaza property. The 66-unit episode is a component and the 385-unit episode is the umbrella count. Affordable-housing language is not treated as a LIHTC low-income-unit count. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20070270,DEV_NYC20070270,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://section8search.org/new-york/bronx/villa-avenue-apts/cv6gveg0uvz39stady1igu0x | https://section8search.org/new-york/bronx/villa-avenue-associates-lp/cf3fwjgh1x33cc2mdhbvveta,"Section8Search: VILLA AVENUE APTS | Section8Search: VILLA AVENUE ASSOCIATES, LP",public_property_directory,https://section8search.org/new-york/bronx/villa-avenue-apts/cv6gveg0uvz39stady1igu0x | https://section8search.org/new-york/bronx/villa-avenue-associates-lp/cf3fwjgh1x33cc2mdhbvveta,identity_only,,not_reported,,not_reported,Re-read the frozen single_address source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20070415,DEV_NYC20070415,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://section8search.org/new-york/bronx/west-tremont-ave-assoc-lp/umq2xbn24eeh19yk4hhkaofe | https://section8search.org/new-york/bronx/west-tremont-avenue-associates-lp/ozr3mdndqz8yrhi5d2lvtcuz,Section8Search: WEST TREMONT AVE ASSOC LP | Section8Search: WEST TREMONT AVENUE ASSOCIATES LP,public_property_directory,https://section8search.org/new-york/bronx/west-tremont-ave-assoc-lp/umq2xbn24eeh19yk4hhkaofe | https://section8search.org/new-york/bronx/west-tremont-avenue-associates-lp/ozr3mdndqz8yrhi5d2lvtcuz,identity_only,,not_reported,,not_reported,Re-read the frozen single_address source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20070814,DEV_NYC20070814,multi_episode_unit_scope,candidate_use_once,209,equal_counts_with_repeat_lineage,candidate_use_once,208,equal_counts_with_repeat_lineage,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/morris-avenue-cornerstone-32359-lihtc | https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/morris-avenue-cornerstone-associates-lp-49349-lihtc,"Morris Avenue Cornerstone | Affordable Housing in Bronx, NY | Morris Avenue Cornerstone Associates, Lp | Affordable Housing in Bronx, NY",public_property_directory,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/morris-avenue-cornerstone-32359-lihtc | https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/morris-avenue-cornerstone-associates-lp-49349-lihtc,identity_only,,not_reported,,not_reported,Re-read the frozen cross_address_round2 source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,use_once_reporting_value,209,duplicate_reporting_use_once,use_once_reporting_value,208,duplicate_reporting_use_once,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable.,2026-08-11,FALSE
UNITQ_DEV_NYC20080235,DEV_NYC20080235,multi_episode_unit_scope,candidate_use_once,54,equal_counts_with_repeat_lineage,candidate_use_once,53,equal_counts_with_repeat_lineage,Read every post-Stage-2 episode and the mixed-site identity lineage before consulting the retained outside source.,2026-08-11,public_registry,https://section8search.org/new-york/brooklyn/river-rock-llc/u09opu6sbvukox9krf6xat1t | https://section8search.org/new-york/brooklyn/riverrock-apts/bfvxanv41nodgpnpddgr4u6i,Section8Search direct pages for listed members,public_property_directory,https://section8search.org/new-york/brooklyn/river-rock-llc/u09opu6sbvukox9krf6xat1t | https://section8search.org/new-york/brooklyn/riverrock-apts/bfvxanv41nodgpnpddgr4u6i,identity_only,,not_reported,,not_reported,corroborates_internal_identity_read. The source was re-read for the unit-scope proposal.,2026-08-11,use_once_reporting_value,54,duplicate_reporting_use_once,use_once_reporting_value,53,duplicate_reporting_use_once,The mixed-site identity review found repeated source records for the same physical development. Total and low-income counts repeat exactly; one anchor episode represents each value and the remaining rows are excluded as duplicate reporting.,2026-08-11,FALSE
UNITQ_DEV_NYC20090008,DEV_NYC20090008,multi_episode_unit_scope,candidate_use_once,81,equal_counts_with_repeat_lineage,defer_outside_read,,internal_evidence_insufficient,Read every post-Stage-2 episode and the mixed-site identity lineage before consulting the retained outside source.,2026-08-11,public_registry,https://section8search.org/new-york/new-york/1405-fifth-ave-apts/emnh1csu8tkiyxlgza0x7s1p | https://section8search.org/new-york/new-york/1405-fifth-avenue/zck1m2n4dff41mjaokq0obpt,Section8Search direct pages for listed members,public_property_directory,https://section8search.org/new-york/new-york/1405-fifth-ave-apts/emnh1csu8tkiyxlgza0x7s1p | https://section8search.org/new-york/new-york/1405-fifth-avenue/zck1m2n4dff41mjaokq0obpt,identity_only,,not_reported,,not_reported,corroborates_internal_identity_read. The source was re-read for the unit-scope proposal.,2026-08-11,use_once_reporting_value,81,duplicate_reporting_use_once,unavailable_after_review,,unavailable_after_search,"The mixed-site identity review supports duplicate total-unit reporting, but the low-income counts conflict. The total uses one anchor episode; the low-income value remains unavailable because the outside identity source does not resolve the conflict. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.",2026-08-11,FALSE
UNITQ_DEV_NYC20090317,DEV_NYC20090317,multi_episode_unit_scope,candidate_use_once,168,equal_counts_with_repeat_lineage,defer_outside_read,,internal_evidence_insufficient,Read every post-Stage-2 episode and the mixed-site identity lineage before consulting the retained outside source.,2026-08-11,public_registry,https://section8search.org/new-york/brooklyn/beacon/ezesjmbvqzxh4zmt83x374tp | https://section8search.org/new-york/brooklyn/bristol-hopkinson-llc/khofejzgxodblfk2141xqjry,Section8Search direct pages for listed members,public_property_directory,https://section8search.org/new-york/brooklyn/beacon/ezesjmbvqzxh4zmt83x374tp | https://section8search.org/new-york/brooklyn/bristol-hopkinson-llc/khofejzgxodblfk2141xqjry,identity_only,,not_reported,,not_reported,corroborates_internal_identity_read. The source was re-read for the unit-scope proposal.,2026-08-11,use_once_reporting_value,168,duplicate_reporting_use_once,unavailable_after_review,,unavailable_after_search,"The mixed-site identity review supports duplicate total-unit reporting, but the low-income counts conflict. The total uses one anchor episode; the low-income value remains unavailable because the outside identity source does not resolve the conflict. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.",2026-08-11,FALSE
UNITQ_DEV_NYC20090320,DEV_NYC20090320,multi_episode_unit_scope,defer_outside_read,,ambiguous_identity_scope_lineage,defer_outside_read,,ambiguous_identity_scope_lineage,Read every post-Stage-2 episode and the mixed-site identity lineage before consulting the retained outside source.,2026-08-11,public_registry,https://www.nyc.gov/html/ops/nycstim/downloads/pdf/e_harlem_spotlight_110919.pdf | https://legistar.council.nyc.gov/View.ashx?GUID=CFED4CFA-59A8-4392-A0BA-CF3F7A901551&ID=679556&M=F,NYC East Harlem project report and City Council record,municipal_record,https://www.nyc.gov/html/ops/nycstim/downloads/pdf/e_harlem_spotlight_110919.pdf | https://legistar.council.nyc.gov/View.ashx?GUID=CFED4CFA-59A8-4392-A0BA-CF3F7A901551&ID=679556&M=F,identity_only,,not_reported,,not_reported,supports_final_partition_and_bridge_requirement. The source was re-read for the unit-scope proposal.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,"The mixed-site identity record does not establish that every current episode is duplicate reporting rather than a building, component, or umbrella record. No episode value is discarded; unavailable means that review found no defensible static physical-development value.",2026-08-11,FALSE
UNITQ_DEV_NYC20090335,DEV_NYC20090335,multi_episode_unit_scope,candidate_use_once,290,equal_counts_with_repeat_lineage,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/arista-uac-properties-lp-32348-lihtc | https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/university-avenue-consolidation-32413-lihtc,"Arista Uac Properties, L.P. | Affordable Housing in Bronx, NY | University Avenue Consolidation | Affordable Housing in Bronx, NY",public_property_directory,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/arista-uac-properties-lp-32348-lihtc | https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/university-avenue-consolidation-32413-lihtc,identity_only,,not_reported,,not_reported,Re-read the frozen cross_address_round2 source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,use_once_reporting_value,290,duplicate_reporting_use_once,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20090812,DEV_NYC20090812,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://legistar.council.nyc.gov/ViewReport.ashx?Extra=WithText&GID=61&GUID=CAEC709F-3E67-40CB-9C91-C3F399740EFF&ID=444781&M=R&N=Master&Title=Legislation+Details+%28With+Text%29,New York City Council Legislation Report,municipal_record,https://legistar.council.nyc.gov/ViewReport.ashx?Extra=WithText&GID=61&GUID=CAEC709F-3E67-40CB-9C91-C3F399740EFF&ID=444781&M=R&N=Master&Title=Legislation+Details+%28With+Text%29,identity_only,,not_reported,,not_reported,Re-read the frozen identical_address_set source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20100065,DEV_NYC20100065,multi_episode_unit_scope,candidate_use_once,430,equal_counts_with_repeat_lineage,defer_outside_read,,internal_evidence_insufficient,Read every post-Stage-2 episode and the mixed-site identity lineage before consulting the retained outside source.,2026-08-11,public_registry,https://section8search.org/new-york/staten-island/concord-court-seaside-plaza-apts/nli9ab9pzseb0kbr3tcz0ttz | https://section8search.org/new-york/staten-island/seaside-concord-apartments/y8zicgkahekqeiy0se41cwfw,Section8Search direct pages for listed members,public_property_directory,https://section8search.org/new-york/staten-island/concord-court-seaside-plaza-apts/nli9ab9pzseb0kbr3tcz0ttz | https://section8search.org/new-york/staten-island/seaside-concord-apartments/y8zicgkahekqeiy0se41cwfw,identity_only,,not_reported,,not_reported,corroborates_internal_identity_read. The source was re-read for the unit-scope proposal.,2026-08-11,use_once_reporting_value,430,duplicate_reporting_use_once,unavailable_after_review,,unavailable_after_search,"The mixed-site identity review supports duplicate total-unit reporting, but the low-income counts conflict. The total uses one anchor episode; the low-income value remains unavailable because the outside identity source does not resolve the conflict. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.",2026-08-11,FALSE
UNITQ_DEV_NYC20100142,DEV_NYC20100142,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://legistar.council.nyc.gov/LegislationDetail.aspx?GUID=5F7CB9E4-2BB7-4244-A30F-5BCBFC9922CB&ID=452934&Options=&Search=,New York City Council Legislation,municipal_record,https://legistar.council.nyc.gov/LegislationDetail.aspx?GUID=5F7CB9E4-2BB7-4244-A30F-5BCBFC9922CB&ID=452934&Options=&Search=,identity_only,,not_reported,,not_reported,Re-read the frozen identical_address_set source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20100225,DEV_NYC20100225,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/saint-marys-park-33402-lihtc,Saint Mary's Park,public_property_directory,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/saint-marys-park-33402-lihtc,identity_only,,not_reported,,not_reported,Re-read the frozen identical_address_set source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20100347,DEV_NYC20100347,multi_episode_unit_scope,candidate_use_once,198,equal_counts_with_repeat_lineage,defer_outside_read,,internal_evidence_insufficient,Read every post-Stage-2 episode and the mixed-site identity lineage before consulting the retained outside source.,2026-08-11,public_registry,https://section8search.org/new-york/new-york/west-135-street-apartments-llc/j09i28hlwq2o8bs4602yey8l | https://section8search.org/new-york/new-york/west-135th-street-apts/edhgk0r158y63791y4tai124,Section8Search direct pages for listed members,public_property_directory,https://section8search.org/new-york/new-york/west-135-street-apartments-llc/j09i28hlwq2o8bs4602yey8l | https://section8search.org/new-york/new-york/west-135th-street-apts/edhgk0r158y63791y4tai124,identity_only,,not_reported,,not_reported,corroborates_internal_identity_read. The source was re-read for the unit-scope proposal.,2026-08-11,use_once_reporting_value,198,duplicate_reporting_use_once,unavailable_after_review,,unavailable_after_search,"The mixed-site identity review supports duplicate total-unit reporting, but the low-income counts conflict. The total uses one anchor episode; the low-income value remains unavailable because the outside identity source does not resolve the conflict. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.",2026-08-11,FALSE
UNITQ_DEV_NYC20100455,DEV_NYC20100455,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://section8search.org/new-york/new-york/new-east-124th-street-llc/hua6e4vqcvjn1dpp7a2ec5cx | https://section8search.org/new-york/new-york/tapestry/qcde93ffmyx4zrge8gk3nz5s,Section8Search: NEW EAST 124TH STREET LLC | Section8Search: TAPESTRY,public_property_directory,https://section8search.org/new-york/new-york/new-east-124th-street-llc/hua6e4vqcvjn1dpp7a2ec5cx | https://section8search.org/new-york/new-york/tapestry/qcde93ffmyx4zrge8gk3nz5s,identity_only,,not_reported,,not_reported,Re-read the frozen single_address source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20100537,DEV_NYC20100537,multi_episode_unit_scope,candidate_use_once,85,equal_counts_with_repeat_lineage,candidate_use_once,84,equal_counts_with_repeat_lineage,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/boricua-village-assoc-a-2-32245-lihtc | https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/boricua-village-associates-a-2-lp-33582-lihtc,"Affordable Housing Hub: BORICUA VILLAGE ASSOC A-2 | Affordable Housing Hub: BORICUA VILLAGE ASSOCIATES A-2, LP",public_property_directory,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/boricua-village-assoc-a-2-32245-lihtc | https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/boricua-village-associates-a-2-lp-33582-lihtc,identity_only,,not_reported,,not_reported,Re-read the frozen single_address source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,use_once_reporting_value,85,duplicate_reporting_use_once,use_once_reporting_value,84,duplicate_reporting_use_once,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable.,2026-08-11,FALSE
UNITQ_DEV_NYC20100812,DEV_NYC20100812,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://www.doe.org/wp-content/uploads/2016/10/B005543DOC201400065065-1.pdf,The Doe Fund Tax Filing,other_public_record,https://www.doe.org/wp-content/uploads/2016/10/B005543DOC201400065065-1.pdf,identity_only,,not_reported,,not_reported,Re-read the frozen identical_address_set source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20100836,DEV_NYC20100836,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://www.pincusco.com/property/482-amsterdam-avenue/,482 Amsterdam Avenue property record,other_public_record,https://www.pincusco.com/property/482-amsterdam-avenue/,identity_only,,not_reported,,not_reported,Re-read the frozen cross_address source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
UNITQ_DEV_NYC20110004,DEV_NYC20110004,multi_episode_unit_scope,defer_outside_read,,internal_evidence_insufficient,defer_outside_read,,internal_evidence_insufficient,Read all HUD episodes and identity lineage. A repeated value is used once only when nonmissing counts agree and a full-group adjudicated review establishes duplicate reporting. The outside record corroborates physical-property identity; it does not establish numeric episode coverage.,2026-08-11,prior_review_source,https://section8search.org/new-york/new-york/amsterdam-addition/vttyns71q4vaxs25996ghlgm | https://section8search.org/new-york/new-york/amsterdam/l7j4xgt7umoekwljee514bbc,Section8Search: AMSTERDAM | Section8Search: AMSTERDAM ADDITION,public_property_directory,https://section8search.org/new-york/new-york/amsterdam-addition/vttyns71q4vaxs25996ghlgm | https://section8search.org/new-york/new-york/amsterdam/l7j4xgt7umoekwljee514bbc,identity_only,,not_reported,,not_reported,Re-read the frozen single_address source. It supports the adjudicated property identity. No numeric claim from the earlier identity review is promoted to unit-count evidence.,2026-08-11,unavailable_after_review,,unavailable_after_search,unavailable_after_review,,unavailable_after_search,The outside identity record and internal episode lineage were read separately. Equal repeated values meeting the strict support gate are used once; all other unresolved unit scopes remain unavailable. No episode value is discarded; unavailable means that the review found no defensible static physical-development value.,2026-08-11,FALSE
